#,Thermostat,identifier,5.12E+11,,,,,,,,,,,,,,,,,
#,Thermostat,name,Thermostat,,,,,,,,,,,,,,,,,
#,Start,date,2018-11-12,,,,,,,,,,,,,,,,,
#,End,date,2018-12-12,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (F),Heat Set Temp (F),Current Temp (F),Current Humidity (%RH),Outdoor Temp (F),Wind Speed (km/h),Cool Stage 1 (sec),Heat Stage 1 (sec),Fan (sec),DM Offset,Thermostat Temperature (F),Thermostat Humidity (%RH),Thermostat Motion,Upstairs (F),Upstairs2
2018-11-21,17:55:00,heat,heatOff,,Home,74,68,70,47,28.3,0,0,0,0,,70.9,47,1,68.6,0
2018-11-21,18:00:00,heat,heatOff,,Home,74,68,70,49,28.3,0,0,0,0,,70.8,49,1,68.4,0
2018-11-21,18:05:00,heat,heatOff,,Home,74,68,70.2,48,28.3,0,0,0,0,,70.8,48,1,68.2,0
2018-11-21,18:10:00,heat,heatOff,,Home,74,68,70.5,48,28.3,0,0,0,0,,70.7,48,1,68,0
2018-11-21,18:15:00,heat,heatOff,,Home,74,68,70.5,47,28.3,0,0,0,0,,70.5,47,1,67.9,0
2018-11-21,18:20:00,heat,heatOff,,Home,74,68,70.4,47,28.3,0,0,0,0,,70.4,47,1,67.7,0
2018-11-21,18:25:00,heat,heatOff,,Home,74,68,70.3,49,28.3,0,0,0,0,,70.3,49,1,67.6,0
2018-11-21,18:30:00,heat,heatOff,,Home,74,68,70.3,47,28.3,0,0,0,0,,70.3,47,1,67.5,0
2018-11-21,18:35:00,heat,heatOff,,Home,74,68,70.3,47,28.3,0,0,0,0,,70.3,47,1,67.3,0
2018-11-21,18:40:00,heat,heatOff,,Home,74,68,70.3,47,28.3,0,0,0,0,,70.3,47,0,67.2,0
2018-11-21,18:45:00,heat,heatOff,,Home,74,68,70.2,49,28.3,0,0,0,0,,70.2,49,0,67.1,0
2018-11-21,18:50:00,heat,heatOff,,Home,74,68,70.2,51,28.3,0,0,0,0,,70.2,51,0,67,0
2018-11-21,18:55:00,heat,heatOff,,Home,74,68,70.2,51,28.3,0,0,0,0,,70.2,51,0,66.9,0
2018-11-21,19:00:00,heat,heatOff,,Home,74,68,70.3,50,26.8,0,0,0,0,,70.3,50,1,66.8,0
2018-11-21,19:05:00,heat,heatOff,,Home,74,68,70.2,49,26.8,0,0,0,0,,70.2,49,1,66.7,0
2018-11-21,19:10:00,heat,heatOff,,Home,74,68,70.2,48,26.8,0,0,0,0,,70.2,48,1,66.6,0
2018-11-21,19:15:00,heat,heatOff,,Home,74,68,70.1,48,26.8,0,0,0,0,,70.1,48,1,66.5,0
2018-11-21,19:20:00,heat,heatOff,,Home,74,68,70,47,26.8,0,0,0,0,,70,47,1,66.4,0
2018-11-21,19:25:00,heat,heatOff,,Home,74,68,69.9,48,26.8,0,0,0,0,,69.9,48,1,66.3,0
2018-11-21,19:30:00,heat,heatOff,,Home,74,68,69.9,47,25.1,0,0,0,0,,69.9,47,1,66.2,0
2018-11-21,19:35:00,heat,heatOff,,Home,74,68,69.8,47,25.1,0,0,0,0,,69.8,47,1,66.2,0
2018-11-21,19:40:00,heat,heatOff,,Home,74,68,69.5,48,25.1,0,0,0,0,,69.5,48,1,66.2,0
2018-11-21,19:45:00,heat,heatOff,,Home,74,68,69.3,47,25.1,0,0,0,0,,69.3,47,1,66,0
2018-11-21,19:50:00,heat,heatOff,,Home,74,68,69.1,47,25.1,0,0,0,0,,69.1,47,0,66,0
2018-11-21,19:55:00,heat,heatOff,,Home,74,68,68.9,48,25.1,0,0,0,0,,68.9,48,0,65.8,0
2018-11-21,20:00:00,heat,heatOff,,Home,74,68,68.8,49,26.2,0,0,0,0,,68.8,49,0,65.8,0
2018-11-21,20:05:00,heat,heatOff,,Home,74,68,68.8,49,26.2,0,0,0,0,,68.8,49,0,65.6,0
2018-11-21,20:10:00,heat,heatOff,,Home,74,68,68.8,49,26.2,0,0,0,0,,68.8,49,0,65.6,0
2018-11-21,20:15:00,heat,heatOff,,Home,74,68,68.7,49,26.2,0,0,0,0,,68.8,49,0,65.4,0
2018-11-21,20:20:00,heat,heatOff,,Home,74,68,68.2,47,26.2,0,0,0,0,,68.7,47,1,65.4,0
2018-11-21,20:25:00,heat,heatOff,,Home,74,68,68.3,48,26.2,0,0,0,0,,68.5,48,0,65.4,0
2018-11-21,20:30:00,heat,heatOff,,Home,74,68,68.5,48,25.4,0,0,0,0,,68.5,48,1,65.3,0
2018-11-21,20:35:00,heat,heatOff,,Home,74,68,68.5,49,25.4,0,0,0,0,,68.5,49,0,65.3,0
2018-11-21,20:40:00,heat,heatOff,,Home,74,68,68.5,48,25.4,0,0,0,0,,68.5,48,0,65.1,0
2018-11-21,20:45:00,heat,heatOff,,Home,74,68,68.7,48,25.4,0,0,0,0,,68.7,48,0,65.1,0
2018-11-21,20:50:00,heat,heatOff,,Home,74,68,69,49,25.4,0,0,0,0,,69,49,1,65.1,0
2018-11-21,20:55:00,heat,heatOff,,Home,74,68,69.1,49,25.4,0,0,180,180,,69.1,49,1,65.1,0
2018-11-21,21:00:00,heat,heatStage1On,(SmartRecovery),Home,74,68,68.8,51,25.7,0,0,300,300,,68.8,51,1,65.2,0
2018-11-21,21:05:00,heat,heatStage1On,(SmartRecovery),Home,74,68,68.8,51,25.7,0,0,300,300,,68.8,51,1,66.3,0
2018-11-21,21:10:00,heat,heatStage1On,(SmartRecovery),Home,74,68,69.1,51,25.7,0,0,240,285,,69.1,51,1,67.8,0
2018-11-21,21:15:00,heat,heatOff,,Home,74,68,69.7,50,25.7,0,0,0,0,,69.7,50,0,69.1,0
2018-11-21,21:20:00,heat,heatOff,,Home,74,68,70,49,25.7,0,0,0,0,,70,49,1,69.8,0
2018-11-21,21:25:00,heat,heatOff,,Home,72.9,68.5,70.3,49,25.7,0,0,0,0,,70.3,49,0,69.3,0
2018-11-21,21:30:00,heat,heatOff,,Sleep,72,69,70.6,50,25,0,0,0,0,,70.7,50,0,68.8,1
2018-11-21,21:35:00,heat,heatOff,,Sleep,72,69,70.6,50,25,0,0,0,0,,71,50,1,68.4,1
2018-11-21,21:40:00,heat,heatOff,,Sleep,72,69,70.4,50,25,0,0,0,0,,71.3,50,0,68,1
2018-11-21,21:45:00,heat,heatOff,,Sleep,72,69,70.3,50,25,0,0,0,0,,71.5,50,1,68,0
2018-11-21,21:50:00,heat,heatOff,,Sleep,72,69,70,51,25,0,0,0,0,,71.7,51,0,67.8,0
2018-11-21,21:55:00,heat,heatOff,,Sleep,72,69,69.8,51,25,0,0,0,0,,71.8,51,0,67.6,0
2018-11-21,22:00:00,heat,heatOff,,Sleep,72,69,69.8,51,24.7,0,0,0,0,,72,51,0,67.6,0
2018-11-21,22:05:00,heat,heatOff,,Sleep,72,69,69.7,51,24.7,0,0,0,0,,72.1,51,1,67.4,0
2018-11-21,22:10:00,heat,heatOff,,Sleep,72,69,69.7,51,24.7,0,0,0,0,,72.2,51,1,67.2,0
2018-11-21,22:15:00,heat,heatOff,,Sleep,72,69,69.9,51,24.7,0,0,0,0,,72.2,51,1,67.2,0
2018-11-21,22:20:00,heat,heatOff,,Sleep,72,69,70.1,51,24.7,0,0,0,0,,72.1,51,0,67.1,0
2018-11-21,22:25:00,heat,heatOff,,Sleep,72,69,70.3,51,24.7,0,0,0,0,,71.9,51,0,67.1,0
2018-11-21,22:30:00,heat,heatOff,,Sleep,71.2,69.4,70.5,51,24.1,0,0,0,0,,71.7,51,1,66.9,0
2018-11-21,22:35:00,heat,heatOff,hold,Sleep,70,70,70.9,51,24.1,0,0,0,0,,71.5,51,0,66.9,0
2018-11-21,22:40:00,heat,heatOff,hold,Sleep,70,70,71.3,51,24.1,0,0,0,0,,71.3,51,0,66.7,0
2018-11-21,22:45:00,heat,heatOff,hold,Sleep,70,70,71.2,51,24.1,0,0,0,0,,71.2,51,0,66.6,0
2018-11-21,22:50:00,heat,heatOff,hold,Sleep,70,70,71,52,24.1,0,0,0,0,,71,52,0,66.5,0
2018-11-21,22:55:00,heat,heatOff,hold,Sleep,70,70,70.8,52,24.1,0,0,0,0,,70.8,52,0,66.4,0
2018-11-21,23:00:00,heat,heatOff,hold,Sleep,70,70,70.6,51,23.9,0,0,0,0,,70.7,51,0,66.3,0
2018-11-21,23:05:00,heat,heatOff,hold,Sleep,70,70,69.9,51,23.9,0,0,0,0,,70.6,51,0,66.2,0
2018-11-21,23:10:00,heat,heatOff,hold,Sleep,70,70,69.4,51,23.9,0,0,195,195,,70.5,51,0,66.2,0
2018-11-21,23:15:00,heat,heatStage1On,hold,Sleep,70,70,68.7,50,23.9,0,0,300,300,,69.9,50,0,66.3,0
2018-11-21,23:20:00,heat,heatStage1On,hold,Sleep,70,70,68.5,50,23.9,0,0,300,300,,69.4,50,0,67.2,0
2018-11-21,23:25:00,heat,heatStage1On,hold,Sleep,70,70,69,51,23.9,0,0,240,285,,69.4,51,0,68.7,0
2018-11-21,23:30:00,heat,heatOff,hold,Sleep,70,70,69.7,50,23.5,0,0,0,0,,69.5,50,0,70,0
2018-11-21,23:35:00,heat,heatOff,hold,Sleep,70,70,70.2,49,23.5,0,0,0,0,,69.7,49,0,70.7,0
2018-11-21,23:40:00,heat,heatOff,hold,Sleep,70,70,70,50,23.5,0,0,0,0,,69.9,50,0,70.1,0
2018-11-21,23:45:00,heat,heatOff,hold,Sleep,70,70,69.8,49,23.5,0,0,0,0,,70.1,49,0,69.5,0
2018-11-21,23:50:00,heat,heatOff,hold,Sleep,70,70,69.5,49,23.5,0,0,105,105,,70.2,49,0,68.8,0
2018-11-21,23:55:00,heat,heatStage1On,hold,Sleep,70,70,69.3,48,23.5,0,0,300,300,,70,48,0,68.6,0
2018-11-22,0:00:00,heat,heatStage1On,hold,Sleep,70,70,69.3,49,23.5,0,0,180,225,,69.6,49,1,69.1,0
2018-11-22,0:05:00,heat,heatOff,hold,Sleep,70,70,69.8,48,23.5,0,0,0,0,,69.5,48,1,70.3,0
2018-11-22,0:10:00,heat,heatOff,hold,Sleep,70,70,70,48,23.5,0,0,0,0,,69.7,48,1,70.6,0
2018-11-22,0:15:00,heat,heatOff,hold,Sleep,70,70,69.9,47,23.5,0,0,0,0,,70,47,1,70,0
2018-11-22,0:20:00,heat,heatOff,hold,Sleep,70,70,70,45,23.5,0,0,0,0,,70.1,45,1,69.6,0
2018-11-22,0:25:00,heat,heatOff,hold,Sleep,71.1,69.4,70.1,46,23.5,0,0,0,0,,70.3,46,1,69.2,0
2018-11-22,0:30:00,heat,heatOff,,Sleep,72,69,70.2,46,23.1,0,0,0,0,,70.3,46,0,68.9,1
2018-11-22,0:35:00,heat,heatOff,,Sleep,72,69,69.9,46,23.1,0,0,0,0,,70.4,46,0,68.1,1
2018-11-22,0:40:00,heat,heatOff,,Sleep,72,69,69.3,45,23.1,0,0,0,0,,70.3,45,0,66.9,0
2018-11-22,0:45:00,heat,heatOff,,Sleep,72,69,68.7,45,23.1,0,0,0,0,,70.2,45,0,66.2,0
2018-11-22,0:50:00,heat,heatStage1On,,Sleep,72,69,68,45,23.1,0,0,300,300,,70,45,0,65.4,0
2018-11-22,0:55:00,heat,heatStage1On,,Sleep,72,69,67.6,47,23.1,0,0,300,300,,69.2,47,0,66,0
2018-11-22,1:00:00,heat,heatStage1On,,Sleep,72,69,68.5,48,22.4,0,0,300,300,,68.8,48,0,68.3,0
2018-11-22,1:05:00,heat,heatOff,,Sleep,72,69,69.7,47,22.4,0,0,0,45,,68.7,47,0,70.7,0
2018-11-22,1:10:00,heat,heatOff,,Sleep,72,69,70.1,47,22.4,0,0,0,0,,68.9,47,0,71.4,0
2018-11-22,1:15:00,heat,heatOff,,Sleep,72,69,69.4,47,22.4,0,0,0,0,,69.2,47,0,69.6,0
2018-11-22,1:20:00,heat,heatOff,,Sleep,72,69,68.6,47,22.4,0,0,15,15,,69.5,47,0,67.7,0
2018-11-22,1:25:00,heat,heatStage1On,,Sleep,72,69,68.1,46,22.4,0,0,300,300,,69.6,46,0,66.7,0
2018-11-22,1:30:00,heat,heatStage1On,,Sleep,72,69,68.2,47,22.1,0,0,270,300,,69.2,47,0,67.3,0
2018-11-22,1:35:00,heat,heatOff,,Sleep,72,69,69.2,47,22.1,0,0,0,15,,69.1,47,0,69.4,0
2018-11-22,1:40:00,heat,heatOff,,Sleep,72,69,70,47,22.1,0,0,0,0,,69.2,47,0,70.7,0
2018-11-22,1:45:00,heat,heatOff,,Sleep,72,69,69.5,47,22.1,0,0,0,0,,69.5,47,0,69.6,0
2018-11-22,1:50:00,heat,heatOff,,Sleep,72,69,68.6,46,22.1,0,0,30,30,,69.7,46,0,67.7,0
2018-11-22,1:55:00,heat,heatStage1On,,Sleep,72,69,68.2,45,22.1,0,0,300,300,,69.7,45,0,66.9,0
2018-11-22,2:00:00,heat,heatStage1On,,Sleep,72,69,68.4,47,22.2,0,0,255,300,,69.2,47,0,67.7,0
2018-11-22,2:05:00,heat,heatOff,,Sleep,72,69,69.5,47,22.2,0,0,0,0,,69.1,47,0,70,0
2018-11-22,2:10:00,heat,heatOff,,Sleep,72,69,70,46,22.2,0,0,0,0,,69.3,46,0,70.7,0
2018-11-22,2:15:00,heat,heatOff,,Sleep,72,69,69.4,46,22.2,0,0,0,0,,69.5,46,0,69.3,0
2018-11-22,2:20:00,heat,heatOff,,Sleep,72,69,68.7,46,22.2,0,0,90,90,,69.7,46,0,67.8,0
2018-11-22,2:25:00,heat,heatStage1On,,Sleep,72,69,68.4,45,22.2,0,0,285,300,,69.6,45,0,67.3,0
2018-11-22,2:30:00,heat,heatOff,,Sleep,72,69,68.7,46,21.9,0,0,0,30,,69.1,46,0,68.4,0
2018-11-22,2:35:00,heat,heatOff,,Sleep,72,69,69.5,47,21.9,0,0,0,0,,69.2,47,0,69.8,0
2018-11-22,2:40:00,heat,heatOff,,Sleep,72,69,69.2,47,21.9,0,0,0,0,,69.5,47,0,68.9,0
2018-11-22,2:45:00,heat,heatOff,,Sleep,72,69,68.6,46,21.9,0,0,90,90,,69.7,46,0,67.7,0
2018-11-22,2:50:00,heat,heatStage1On,,Sleep,72,69,68.3,45,21.9,0,0,300,300,,69.6,45,0,67.1,0
2018-11-22,2:55:00,heat,heatStage1On,,Sleep,72,69,68.6,47,21.9,0,0,195,240,,69.1,47,0,68.2,0
2018-11-22,3:00:00,heat,heatOff,,Sleep,72,69,69.8,47,22,0,0,0,0,,69.1,47,0,70.4,0
2018-11-22,3:05:00,heat,heatOff,,Sleep,72,69,70,46,22,0,0,0,0,,69.3,46,0,70.7,0
2018-11-22,3:10:00,heat,heatOff,,Sleep,72,69,69.4,47,22,0,0,0,0,,69.5,47,0,69.4,0
2018-11-22,3:15:00,heat,heatOff,,Sleep,72,69,68.9,45,22,0,0,0,0,,69.7,45,0,68,0
2018-11-22,3:20:00,heat,heatOff,,Sleep,72,69,68.5,45,22,0,0,120,120,,69.8,45,0,67.2,0
2018-11-22,3:25:00,heat,heatStage1On,,Sleep,72,69,68.3,45,22,0,0,300,300,,69.6,45,0,67.1,0
2018-11-22,3:30:00,heat,heatStage1On,,Sleep,72,69,68.7,46,21.3,0,0,165,210,,69,46,0,68.4,1
2018-11-22,3:35:00,heat,heatOff,,Sleep,72,69,69.7,46,21.3,0,0,0,0,,69,46,0,70.4,1
2018-11-22,3:40:00,heat,heatOff,,Sleep,72,69,70.1,47,21.3,0,0,0,0,,69.2,47,0,70.8,0
2018-11-22,3:45:00,heat,heatOff,,Sleep,72,69,69.4,47,21.3,0,0,0,0,,69.5,47,0,69.4,0
2018-11-22,3:50:00,heat,heatOff,,Sleep,72,69,68.5,46,21.3,0,0,150,150,,69.8,46,0,68.1,0
2018-11-22,3:55:00,heat,heatStage1On,,Sleep,72,69,67.8,46,21.3,0,0,300,300,,69.6,46,0,67.6,0
2018-11-22,4:00:00,heat,heatStage1On,,Sleep,72,69,68.9,46,21.4,0,0,135,180,,69.2,46,0,68.9,0
2018-11-22,4:05:00,heat,heatOff,,Sleep,72,69,71,46,21.4,0,0,0,0,,69.2,46,0,71,0
2018-11-22,4:10:00,heat,heatOff,,Sleep,72,69,70.7,46,21.4,0,0,0,0,,69.5,46,0,70.9,0
2018-11-22,4:15:00,heat,heatOff,,Sleep,72,69,69.5,46,21.4,0,0,0,0,,69.7,46,0,69.5,0
2018-11-22,4:20:00,heat,heatOff,,Sleep,72,69,68.8,45,21.4,0,0,0,0,,69.9,45,0,68.3,0
2018-11-22,4:25:00,heat,heatOff,,Sleep,72,69,68.4,45,21.4,0,0,195,195,,70,45,0,67.4,0
2018-11-22,4:30:00,heat,heatStage1On,,Sleep,72,69,68.5,45,20.2,0,0,120,165,,69.6,45,0,67.7,0
2018-11-22,4:35:00,heat,heatOff,,Sleep,72,69,69.2,45,20.2,0,0,0,0,,69.2,45,0,69.2,0
2018-11-22,4:40:00,heat,heatOff,,Sleep,72,69,69.2,46,20.2,0,0,0,0,,69.4,46,0,69.1,0
2018-11-22,4:45:00,heat,heatOff,,Sleep,72,69,68.7,46,20.2,0,0,0,0,,69.6,46,0,67.9,0
2018-11-22,4:50:00,heat,heatOff,,Sleep,72,69,68.3,45,20.2,0,0,240,240,,69.7,45,0,67,0
2018-11-22,4:55:00,heat,heatStage1On,,Sleep,72,69,68.4,45,20.2,0,0,300,300,,69.3,45,0,67.4,0
2018-11-22,5:00:00,heat,heatOff,,Sleep,72,69,69.3,47,21.2,0,0,0,45,,69.1,47,0,69.6,1
2018-11-22,5:05:00,heat,heatOff,,Sleep,72,69,70.1,47,21.2,0,0,0,0,,69.2,47,0,70.9,1
2018-11-22,5:10:00,heat,heatOff,,Sleep,72,69,69.6,47,21.2,0,0,0,0,,69.5,47,0,69.7,0
2018-11-22,5:15:00,heat,heatOff,,Sleep,72,69,68.6,46,21.2,0,0,180,180,,69.7,46,0,68.2,0
2018-11-22,5:20:00,heat,heatStage1On,,Sleep,72,69,67.9,45,21.2,0,0,300,300,,69.4,45,0,67.6,0
2018-11-22,5:25:00,heat,heatStage1On,,Sleep,72,69,69.5,46,21.2,0,0,30,75,,69.1,46,0,69.5,0
2018-11-22,5:30:00,heat,heatOff,,Sleep,72,69,71.5,45,20.5,0,0,0,0,,69.2,45,0,71.5,0
2018-11-22,5:35:00,heat,heatOff,,Sleep,72,69,70.3,45,20.5,0,0,0,0,,69.5,45,0,70.4,0
2018-11-22,5:40:00,heat,heatOff,,Sleep,72,69,69,45,20.5,0,0,15,15,,69.7,45,0,68.9,0
2018-11-22,5:45:00,heat,heatStage1On,,Sleep,72,69,68.4,45,20.5,0,0,300,300,,69.8,45,0,68,0
2018-11-22,5:50:00,heat,heatOff,,Sleep,72,69,68.6,45,20.5,0,0,0,45,,69.3,45,0,68.4,0
2018-11-22,5:55:00,heat,heatOff,,Sleep,72,69,69.6,45,20.5,0,0,0,0,,69.2,45,0,69.9,0
2018-11-22,6:00:00,heat,heatOff,,Sleep,72,69,69.2,47,21.6,0,0,0,0,,69.5,47,0,69.1,0
2018-11-22,6:05:00,heat,heatOff,,Sleep,72,69,68.9,45,21.6,0,0,0,0,,69.7,45,0,68.1,0
2018-11-22,6:10:00,heat,heatOff,,Sleep,72,69,68.7,45,21.6,0,0,75,75,,69.9,45,0,67.5,1
2018-11-22,6:15:00,heat,heatStage1On,,Sleep,72,69,68.4,44,21.6,0,0,240,285,,69.8,44,0,67.3,1
2018-11-22,6:20:00,heat,heatOff,,Sleep,72,69,68.6,44,21.6,0,0,105,105,,69.3,44,0,68.2,0
2018-11-22,6:25:00,heat,heatStage1On,,Sleep,72,69,69.4,44,21.6,0,0,195,240,,69,44,0,69.6,0
2018-11-22,6:30:00,heat,heatOff,,Sleep,72,69,69.8,46,21.6,0,0,0,0,,68.9,46,0,70.2,0
2018-11-22,6:35:00,heat,heatOff,,Sleep,72,69,70.2,45,21.6,0,0,0,0,,69.1,45,0,70.5,0
2018-11-22,6:40:00,heat,heatOff,,Sleep,72,69,69.2,45,21.6,0,0,105,105,,69.4,45,0,69.3,0
2018-11-22,6:45:00,heat,heatStage1On,,Sleep,72,69,68.6,45,21.6,0,0,210,255,,69.3,45,0,68.6,0
2018-11-22,6:50:00,heat,heatOff,,Sleep,72,69,69.3,45,21.6,0,0,0,0,,69,45,0,69.4,0
2018-11-22,6:55:00,heat,heatOff,,Sleep,72,69,69.8,45,21.6,0,0,0,0,,69.1,45,0,70,0
2018-11-22,7:00:00,heat,heatOff,,Sleep,72,69,69,45,22.5,0,0,0,0,,69.4,45,0,68.9,0
2018-11-22,7:05:00,heat,heatOff,,Sleep,72,69,68.5,45,22.5,0,0,120,120,,69.6,45,0,68,0
2018-11-22,7:10:00,heat,heatStage1On,,Sleep,72,69,68.4,45,22.5,0,0,195,240,,69.5,45,0,67.7,1
2018-11-22,7:15:00,heat,heatOff,,Sleep,72,69,68.8,45,22.5,0,0,150,150,,69.1,45,0,68.7,1
2018-11-22,7:20:00,heat,heatStage1On,,Sleep,72,69,69.5,46,22.5,0,0,150,195,,69,46,0,69.9,1
2018-11-22,7:25:00,heat,heatOff,,Sleep,73,68.5,70.1,45,22.5,0,0,0,0,,68.9,45,0,70.5,1
2018-11-22,7:30:00,heat,heatOff,,Home,74,68,70.3,45,22.3,0,0,0,0,,69.1,45,0,70.6,1
2018-11-22,7:35:00,heat,heatOff,,Home,74,68,69.3,46,22.3,0,0,0,0,,69.4,46,0,69.4,1
2018-11-22,7:40:00,heat,heatOff,,Home,74,68,68.1,45,22.3,0,0,0,0,,69.6,45,0,68.1,1
2018-11-22,7:45:00,heat,heatOff,,Home,74,68,67.2,44,22.3,0,0,150,150,,69.7,44,0,67.2,1
2018-11-22,7:50:00,heat,heatStage1On,,Home,74,68,67.2,44,22.3,0,0,165,210,,69.4,44,0,67.2,1
2018-11-22,7:55:00,heat,heatOff,,Home,74,68,68.9,44,22.3,0,0,0,0,,69,44,0,68.9,1
2018-11-22,8:00:00,heat,heatOff,,Home,74,68,69.1,45,22.7,0,0,0,0,,69.1,45,0,69.1,1
2018-11-22,8:05:00,heat,heatOff,,Home,74,68,67.9,45,22.7,0,0,0,0,,69.3,45,0,67.9,1
2018-11-22,8:10:00,heat,heatOff,,Home,74,68,67.2,45,22.7,0,0,210,210,,69.4,45,0,67.2,1
2018-11-22,8:15:00,heat,heatStage1On,,Home,74,68,67.7,44,22.7,0,0,90,135,,69,44,0,67.7,1
2018-11-22,8:20:00,heat,heatOff,,Home,74,68,69.1,45,22.7,0,0,0,0,,68.8,45,0,69.1,0
2018-11-22,8:25:00,heat,heatOff,,Home,74,68,68.8,46,22.7,0,0,0,0,,69,46,0,68.8,1
2018-11-22,8:30:00,heat,heatOff,,Home,74,68,67.8,45,24.6,0,0,0,0,,69.3,45,0,67.8,1
2018-11-22,8:35:00,heat,heatOff,,Home,74,68,67,44,24.6,0,0,225,225,,69.5,44,0,67,0
2018-11-22,8:40:00,heat,heatStage1On,,Home,74,68,67.1,44,24.6,0,0,300,300,,69,44,0,67.1,0
2018-11-22,8:45:00,heat,heatStage1On,,Home,74,68,69.2,45,24.6,0,0,60,105,,68.6,45,0,69.2,0
2018-11-22,8:50:00,heat,heatOff,,Home,74,68,71,45,24.6,0,0,0,0,,68.7,45,0,71,0
2018-11-22,8:55:00,heat,heatOff,,Home,74,68,70.3,45,24.6,0,0,0,0,,69,45,0,70.3,0
2018-11-22,9:00:00,heat,heatOff,,Home,74,68,68.7,45,24.4,0,0,0,0,,69.2,45,0,68.7,0
2018-11-22,9:05:00,heat,heatOff,,Home,74,68,67.9,44,24.4,0,0,0,0,,69.4,44,0,67.6,0
2018-11-22,9:10:00,heat,heatOff,,Home,74,68,67.6,44,24.4,0,0,270,270,,69.5,44,0,66.9,0
2018-11-22,9:15:00,heat,heatStage1On,,Home,74,68,68.1,44,24.4,0,0,30,75,,69,44,0,67.7,0
2018-11-22,9:20:00,heat,heatOff,,Home,74,68,69,44,24.4,0,0,0,0,,68.8,44,0,69.3,0
2018-11-22,9:25:00,heat,heatOff,,Home,74,68,68.7,45,24.4,0,0,0,0,,69,45,0,68.5,0
2018-11-22,9:30:00,heat,heatOff,,Home,74,68,68.3,45,24.8,0,0,0,0,,69.2,45,0,67.5,0
2018-11-22,9:35:00,heat,heatOff,,Home,74,68,68.2,44,24.8,0,0,0,0,,69.5,44,0,67,0
2018-11-22,9:40:00,heat,heatOff,,Home,74,68,68.1,43,24.8,0,0,0,0,,69.6,43,0,66.8,1
2018-11-22,9:45:00,heat,heatOff,,Home,74,68,68,42,24.8,0,0,0,0,,69.7,42,1,66.6,1
2018-11-22,9:50:00,heat,heatOff,,Home,74,68,67.9,41,24.8,0,0,0,0,,69.6,41,1,66.4,1
2018-11-22,9:55:00,heat,heatOff,,Home,74,68,67.9,41,24.8,0,0,0,0,,69.6,41,1,66.2,1
2018-11-22,10:00:00,heat,heatOff,,Home,74,68,67.8,41,25,0,0,0,0,,69.5,41,1,66.2,0
2018-11-22,10:05:00,heat,heatOff,,Home,74,68,67.8,41,25,0,0,0,0,,69.6,41,0,66.1,0
2018-11-22,10:10:00,heat,heatOff,,Home,74,68,67.7,41,25,0,0,0,0,,69.6,41,0,65.9,0
2018-11-22,10:15:00,heat,heatOff,,Home,74,68,67.6,41,25,0,0,105,105,,69.5,41,0,65.7,0
2018-11-22,10:20:00,heat,heatStage1On,,Home,74,68,67.4,43,25,0,0,300,300,,69.2,43,0,65.6,0
2018-11-22,10:25:00,heat,heatStage1On,,Home,74,68,67.7,47,25,0,0,165,210,,68.5,47,0,67,0
2018-11-22,10:30:00,heat,heatOff,,Home,74,68,68.5,47,25.5,0,0,0,0,,68.3,47,1,68.9,0
2018-11-22,10:35:00,heat,heatOff,,Home,74,68,68.8,45,25.5,0,0,0,0,,68.5,45,1,69.2,0
2018-11-22,10:40:00,heat,heatOff,,Home,74,68,68.6,46,25.5,0,0,0,0,,68.8,46,1,68.4,0
2018-11-22,10:45:00,heat,heatOff,,Home,74,68,68.5,45,25.5,0,0,0,0,,69,45,1,67.7,1
2018-11-22,10:50:00,heat,heatOff,,Home,74,68,68.5,44,25.5,0,0,0,0,,69.2,44,1,67.7,1
2018-11-22,10:55:00,heat,heatOff,,Home,74,68,68.6,44,25.5,0,0,0,0,,69.3,44,1,67.9,0
2018-11-22,11:00:00,heat,heatOff,,Home,74,68,68.5,44,25.7,0,0,0,0,,69.3,44,1,67.8,0
2018-11-22,11:05:00,heat,heatOff,,Home,74,68,68.5,43,25.7,0,0,0,0,,69.3,43,0,67.8,0
2018-11-22,11:10:00,heat,heatOff,,Home,74,68,68.4,44,25.7,0,0,0,0,,69.3,44,0,67.6,0
2018-11-22,11:15:00,heat,heatOff,,Home,74,68,68.5,42,25.7,0,0,0,0,,69.4,42,0,67.6,0
2018-11-22,11:20:00,heat,heatOff,,Home,74,68,68.4,41,25.7,0,0,0,0,,69.3,41,0,67.6,1
2018-11-22,11:25:00,heat,heatOff,,Home,74,68,68.4,41,25.7,0,0,0,0,,69.3,41,0,67.6,1
2018-11-22,11:30:00,heat,heatOff,,Home,74,68,68.3,41,26.4,0,0,0,0,,69.3,41,1,67.4,1
2018-11-22,11:35:00,heat,heatOff,,Home,74,68,68.2,42,26.4,0,0,0,0,,69.2,42,1,67.2,0
2018-11-22,11:40:00,heat,heatOff,,Home,74,68,68.2,43,26.4,0,0,0,0,,69.2,43,1,67.2,0
2018-11-22,11:45:00,heat,heatOff,,Home,74,68,68.1,44,26.4,0,0,0,0,,69.2,44,1,67.1,0
2018-11-22,11:50:00,heat,heatOff,,Home,74,68,68,43,26.4,0,0,0,0,,69.2,43,1,66.9,0
